question_id,model,Strict-Hit@1,Strict-Hit@5,Strict-Hit@10,Strict-MRR@10,nDCG@10
q_0814,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0814,WithoutText,0.0,0.0,1.0,0.1666666666666666,0.2399211845064163
q_0815,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8556691603792904
q_0815,WithoutEntity,1.0,1.0,1.0,1.0,0.8178747578506881
q_0815,WithoutPhrase,1.0,1.0,1.0,1.0,0.8556691603792904
q_0815,WithoutText,0.0,1.0,1.0,0.25,0.4722048185638658
q_0816,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0816,WithoutEntity,0.0,1.0,1.0,0.5,0.42495889834839423
q_0816,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0816,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0817,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0817,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0817,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0817,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0818,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0818,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0818,WithoutPhrase,1.0,1.0,1.0,1.0,0.7569858564045292
q_0818,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0819,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0819,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0819,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0819,WithoutText,0.0,1.0,1.0,0.5,0.42495889834839423
q_0820,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0820,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0820,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0820,WithoutText,0.0,1.0,1.0,0.21666666666666667,0.27040142918019777
q_0821,AliasAwareFusion,0.0,1.0,1.0,0.4444444444444444,0.39556325193725916
q_0821,WithoutEntity,0.0,0.0,1.0,0.1666666666666666,0.2399211845064163
q_0821,WithoutPhrase,0.0,1.0,1.0,0.4444444444444444,0.39556325193725916
q_0821,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0822,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0822,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0822,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0822,WithoutText,0.0,1.0,1.0,0.5,0.4966392596877323
q_0823,AliasAwareFusion,0.0,1.0,1.0,0.5,0.4966392596877323
q_0823,WithoutEntity,0.0,0.0,1.0,0.125,0.2483196298438661
q_0823,WithoutPhrase,0.0,0.0,1.0,0.125,0.2483196298438661
q_0823,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0824,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0824,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0824,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0824,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0825,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0825,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0825,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0825,WithoutText,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5934777074554788
q_0826,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0826,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0826,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0826,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0827,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0827,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0827,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0827,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0828,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0828,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0828,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0828,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0829,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0829,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0829,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0829,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0830,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0830,WithoutEntity,0.0,1.0,1.0,0.5,0.5366284793039741
q_0830,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0830,WithoutText,0.0,1.0,1.0,0.2333333333333333,0.28024050279737595
q_0831,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0831,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0831,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0831,WithoutText,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5078205716422556
q_0832,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0832,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0832,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0832,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0833,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0833,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0833,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0833,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0834,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7025091929134458
q_0834,WithoutEntity,1.0,1.0,1.0,1.0,0.7763672830184426
q_0834,WithoutPhrase,0.0,1.0,1.0,0.5,0.42495889834839423
q_0834,WithoutText,0.0,1.0,1.0,0.3055555555555555,0.32120783154817745
q_0835,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7697644779771182
q_0835,WithoutEntity,1.0,1.0,1.0,1.0,0.7978637366933587
q_0835,WithoutPhrase,1.0,1.0,1.0,1.0,0.7646065393046344
q_0835,WithoutText,0.0,0.0,1.0,0.1666666666666666,0.3309838055810722
q_0836,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0836,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0836,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0836,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0837,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8556691603792904
q_0837,WithoutEntity,0.0,1.0,1.0,0.5,0.7136205775898136
q_0837,WithoutPhrase,1.0,1.0,1.0,1.0,0.7992895053231259
q_0837,WithoutText,0.0,0.3333333333333333,1.0,0.1698412698412698,0.24166605982647626
q_0838,AliasAwareFusion,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.36616760552612426
q_0838,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0838,WithoutPhrase,0.0,0.0,0.3333333333333333,0.047619047619047596,0.07483821313666426
q_0838,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0839,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0839,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0839,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0839,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0840,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0840,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0840,WithoutPhrase,0.0,1.0,1.0,0.5,0.42495889834839423
q_0840,WithoutText,0.0,1.0,1.0,0.20000000000000004,0.2605623555630197
q_0841,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0841,WithoutEntity,1.0,1.0,1.0,1.0,0.9073218002554916
q_0841,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0841,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0842,AliasAwareFusion,0.0,1.0,1.0,0.3333333333333333,0.46109177757836955
q_0842,WithoutEntity,0.0,1.0,1.0,0.3333333333333333,0.5188972012643011
q_0842,WithoutPhrase,0.0,1.0,1.0,0.3333333333333333,0.456875031742436
q_0842,WithoutText,0.0,0.0,1.0,0.1666666666666666,0.2399211845064163
q_0843,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0843,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0843,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0843,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0844,AliasAwareFusion,0.0,1.0,1.0,0.25,0.290079576414554
q_0844,WithoutEntity,0.0,1.0,1.0,0.20000000000000004,0.2605623555630197
q_0844,WithoutPhrase,0.0,0.0,1.0,0.1666666666666666,0.2399211845064163
q_0844,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0845,AliasAwareFusion,1.0,1.0,1.0,1.0,0.9240700597232726
q_0845,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0845,WithoutPhrase,1.0,1.0,1.0,1.0,0.8860166835514115
q_0845,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0846,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7978637366933587
q_0846,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0846,WithoutPhrase,1.0,1.0,1.0,1.0,0.7978637366933587
q_0846,WithoutText,1.0,1.0,1.0,1.0,0.7978637366933587
q_0847,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0847,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0847,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0847,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0848,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0848,WithoutEntity,1.0,1.0,1.0,1.0,0.7604397422803805
q_0848,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0848,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0849,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_0849,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_0849,WithoutPhrase,0.0,1.0,1.0,0.5,0.8339912323981488
q_0849,WithoutText,0.0,1.0,1.0,0.20000000000000004,0.3045129678946485
q_0850,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0850,WithoutEntity,0.0,1.0,1.0,0.5,0.4966392596877323
q_0850,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0850,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0851,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0851,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0851,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0851,WithoutText,0.0,0.0,1.0,0.10000000000000002,0.1946978557406183
q_0852,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_0852,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_0852,WithoutPhrase,1.0,1.0,1.0,1.0,0.9852768631153933
q_0852,WithoutText,0.6666666666666666,1.0,1.0,0.8333333333333334,0.6903161552232254
q_0853,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0853,WithoutEntity,1.0,1.0,1.0,1.0,0.9013166960252388
q_0853,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0853,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0854,AliasAwareFusion,1.0,1.0,1.0,1.0,0.947062162003356
q_0854,WithoutEntity,1.0,1.0,1.0,1.0,0.8556691603792904
q_0854,WithoutPhrase,1.0,1.0,1.0,1.0,0.8556691603792904
q_0854,WithoutText,0.0,1.0,1.0,0.5,0.7136205775898136
q_0855,AliasAwareFusion,1.0,1.0,1.0,1.0,0.95583058934618
q_0855,WithoutEntity,1.0,1.0,1.0,1.0,0.9324441894571632
q_0855,WithoutPhrase,1.0,1.0,1.0,1.0,0.95583058934618
q_0855,WithoutText,0.0,1.0,1.0,0.5,0.4966392596877323
q_0856,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0856,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0856,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0856,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0857,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_0857,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_0857,WithoutPhrase,1.0,1.0,1.0,1.0,1.0
q_0857,WithoutText,1.0,1.0,1.0,1.0,1.0
q_0858,AliasAwareFusion,0.0,0.0,0.0,0.0,0.0
q_0858,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_0858,WithoutPhrase,0.0,0.0,0.0,0.0,0.0
q_0858,WithoutText,0.0,0.0,1.0,0.12169312169312167,0.24543305370472238
q_0859,AliasAwareFusion,0.0,0.0,1.0,0.11574074074074074,0.494659444155666
q_0859,WithoutEntity,0.0,0.0,0.0,0.0,0.1028233647884641
q_0859,WithoutPhrase,0.0,0.3333333333333333,1.0,0.1698412698412698,0.5303277390678957
q_0859,WithoutText,0.0,0.0,0.0,0.0,0.2886616792414193
q_0860,AliasAwareFusion,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5078205716422556
q_0860,WithoutEntity,0.0,0.0,0.0,0.0,0.11166958095557981
q_0860,WithoutPhrase,1.0,1.0,1.0,1.0,0.770246100100065
q_0860,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0861,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0861,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0861,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0861,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0862,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0862,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_0862,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0862,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0863,AliasAwareFusion,1.0,1.0,1.0,1.0,0.947062162003356
q_0863,WithoutEntity,1.0,1.0,1.0,1.0,0.8556691603792904
q_0863,WithoutPhrase,1.0,1.0,1.0,1.0,1.0
q_0863,WithoutText,1.0,1.0,1.0,1.0,0.8556691603792904
q_0864,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0864,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0864,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0864,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0865,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0865,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0865,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0865,WithoutText,0.0,0.6666666666666666,1.0,0.18333333333333335,0.248446595906064
q_0866,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0866,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0866,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0866,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0867,AliasAwareFusion,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892
q_0867,WithoutEntity,0.0,0.0,1.0,0.1666666666666666,0.2399211845064163
q_0867,WithoutPhrase,0.0,1.0,1.0,0.25,0.290079576414554
q_0867,WithoutText,0.0,0.0,1.0,0.13095238095238093,0.3033870033031977
q_0868,AliasAwareFusion,0.0,1.0,1.0,0.5,0.5194601452047061
q_0868,WithoutEntity,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892
q_0868,WithoutPhrase,0.0,1.0,1.0,0.5,0.5132436547402143
q_0868,WithoutText,1.0,1.0,1.0,1.0,0.7646065393046344
q_0869,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0869,WithoutEntity,1.0,1.0,1.0,1.0,0.8556691603792904
q_0869,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0869,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0870,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7894302450214918
q_0870,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0870,WithoutPhrase,1.0,1.0,1.0,1.0,0.8178747578506881
q_0870,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0871,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0871,WithoutEntity,1.0,1.0,1.0,1.0,0.8556691603792904
q_0871,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0871,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0872,AliasAwareFusion,0.6666666666666666,1.0,1.0,0.8333333333333334,0.7350130845568267
q_0872,WithoutEntity,1.0,1.0,1.0,1.0,0.7978637366933587
q_0872,WithoutPhrase,0.6666666666666666,1.0,1.0,0.8333333333333334,0.7350130845568267
q_0872,WithoutText,0.0,0.6666666666666666,1.0,0.18888888888888888,0.33827519867731964
q_0873,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0873,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0873,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0873,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0874,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0874,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0874,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0874,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0875,AliasAwareFusion,1.0,1.0,1.0,1.0,0.770246100100065
q_0875,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0875,WithoutPhrase,1.0,1.0,1.0,1.0,0.7763672830184426
q_0875,WithoutText,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892
q_0876,AliasAwareFusion,0.0,1.0,1.0,0.5,0.4966392596877323
q_0876,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_0876,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0876,WithoutText,0.0,1.0,1.0,0.25,0.3390090350877799
q_0877,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8178747578506881
q_0877,WithoutEntity,1.0,1.0,1.0,1.0,0.8556691603792904
q_0877,WithoutPhrase,1.0,1.0,1.0,1.0,0.8178747578506881
q_0877,WithoutText,1.0,1.0,1.0,1.0,0.7646065393046344
q_0878,AliasAwareFusion,0.0,1.0,1.0,0.5,0.42495889834839423
q_0878,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_0878,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0878,WithoutText,0.0,0.0,0.3333333333333333,0.03333333333333333,0.06489928524687276
q_0879,AliasAwareFusion,0.0,0.0,0.0,0.0,0.0
q_0879,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_0879,WithoutPhrase,0.0,0.0,1.0,0.15079365079365073,0.22965015444213396
q_0879,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0880,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0880,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0880,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0880,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0881,AliasAwareFusion,0.0,1.0,1.0,0.20000000000000004,0.2605623555630197
q_0881,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_0881,WithoutPhrase,0.0,1.0,1.0,0.4166666666666667,0.37999912437044747
q_0881,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0882,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_0882,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_0882,WithoutPhrase,1.0,1.0,1.0,1.0,0.9421945763140686
q_0882,WithoutText,1.0,1.0,1.0,1.0,0.9467317814539461
q_0883,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8178747578506881
q_0883,WithoutEntity,1.0,1.0,1.0,1.0,0.8556691603792904
q_0883,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0883,WithoutText,0.0,1.0,1.0,0.5,0.7136205775898136
q_0884,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0884,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0884,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0884,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0885,AliasAwareFusion,0.0,0.0,1.0,0.11574074074074074,0.24074464109812535
q_0885,WithoutEntity,0.0,0.0,0.0,0.0,0.1201671972645197
q_0885,WithoutPhrase,0.0,0.0,1.0,0.1666666666666666,0.280390126950546
q_0885,WithoutText,0.0,0.0,0.6666666666666666,0.06666666666666667,0.18917602492265373
q_0886,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8556691603792904
q_0886,WithoutEntity,0.0,1.0,1.0,0.5,0.42495889834839423
q_0886,WithoutPhrase,0.0,1.0,1.0,0.5,0.7136205775898136
q_0886,WithoutText,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5078205716422556
q_0887,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0887,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0887,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0887,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0888,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0888,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0888,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0888,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0889,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7978637366933587
q_0889,WithoutEntity,1.0,1.0,1.0,1.0,0.7978637366933587
q_0889,WithoutPhrase,1.0,1.0,1.0,1.0,0.8045340770791353
q_0889,WithoutText,0.0,1.0,1.0,0.5,0.42495889834839423
q_0890,AliasAwareFusion,1.0,1.0,1.0,1.0,0.9324441894571632
q_0890,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0890,WithoutPhrase,1.0,1.0,1.0,1.0,1.0
q_0890,WithoutText,1.0,1.0,1.0,1.0,0.9021774404592375
q_0891,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0891,WithoutEntity,1.0,1.0,1.0,1.0,0.7697644779771182
q_0891,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0891,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0892,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0892,WithoutEntity,0.0,1.0,1.0,0.5,0.4966392596877323
q_0892,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0892,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0893,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7604397422803805
q_0893,WithoutEntity,1.0,1.0,1.0,1.0,0.7569858564045292
q_0893,WithoutPhrase,1.0,1.0,1.0,1.0,0.7569858564045292
q_0893,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0894,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8430710262030896
q_0894,WithoutEntity,1.0,1.0,1.0,1.0,0.7978637366933587
q_0894,WithoutPhrase,1.0,1.0,1.0,1.0,0.7453380647426572
q_0894,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0895,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0895,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0895,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0895,WithoutText,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_0896,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0896,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0896,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0896,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0897,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7978637366933587
q_0897,WithoutEntity,1.0,1.0,1.0,1.0,0.7978637366933587
q_0897,WithoutPhrase,0.0,1.0,1.0,0.3333333333333333,0.46109177757836955
q_0897,WithoutText,1.0,1.0,1.0,1.0,0.8178747578506881
q_0898,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0898,WithoutEntity,1.0,1.0,1.0,1.0,0.7646065393046344
q_0898,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0898,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0899,AliasAwareFusion,0.0,1.0,1.0,0.5,0.42495889834839423
q_0899,WithoutEntity,0.0,1.0,1.0,0.25,0.290079576414554
q_0899,WithoutPhrase,0.0,1.0,1.0,0.5,0.42495889834839423
q_0899,WithoutText,0.0,0.0,1.0,0.10000000000000002,0.1946978557406183
q_0900,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8178747578506881
q_0900,WithoutEntity,1.0,1.0,1.0,1.0,0.8178747578506881
q_0900,WithoutPhrase,1.0,1.0,1.0,1.0,0.8178747578506881
q_0900,WithoutText,1.0,1.0,1.0,1.0,0.7978637366933587
q_0901,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7606773793298481
q_0901,WithoutEntity,1.0,1.0,1.0,1.0,0.8725878427655823
q_0901,WithoutPhrase,1.0,1.0,1.0,1.0,0.7569858564045292
q_0901,WithoutText,0.0,1.0,1.0,0.5,0.42495889834839423
q_0902,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0902,WithoutEntity,0.0,1.0,1.0,0.5,0.4966392596877323
q_0902,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0902,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0903,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0903,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0903,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0903,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0904,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0904,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
