question_id,Strict-Hit@1,Strict-Hit@5,Strict-Hit@10,Strict-MRR@10,nDCG@10,model
q_1952,1.0,1.0,1.0,1.0,0.8178747578506881,Prototype only
q_1953,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1954,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1955,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1956,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892,Prototype only
q_1957,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_1958,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1959,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1960,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1961,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1962,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1963,1.0,1.0,1.0,1.0,0.8556691603792904,Prototype only
q_1964,0.0,1.0,1.0,0.5,0.42495889834839423,Prototype only
q_1965,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_1966,1.0,1.0,1.0,1.0,0.8556691603792904,Prototype only
q_1967,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1968,1.0,1.0,1.0,1.0,0.7013578976214955,Prototype only
q_1969,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1970,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_1971,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1972,1.0,1.0,1.0,1.0,1.0,Prototype only
q_1973,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1974,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1975,0.0,1.0,1.0,0.5,0.4966392596877323,Prototype only
q_1976,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1977,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_1978,0.0,0.0,0.0,0.0,0.0,Prototype only
q_1979,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1980,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1981,0.0,0.0,1.0,0.13095238095238093,0.21649117925279568,Prototype only
q_1982,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1983,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_1984,0.0,1.0,1.0,0.25,0.290079576414554,Prototype only
q_1985,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1986,1.0,1.0,1.0,1.0,0.9421945763140686,Prototype only
q_1987,1.0,1.0,1.0,1.0,0.929544338806268,Prototype only
q_1988,1.0,1.0,1.0,1.0,1.0,Prototype only
q_1989,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1990,1.0,1.0,1.0,1.0,1.0,Prototype only
q_1991,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_1992,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_1993,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_1994,0.0,1.0,1.0,0.25,0.290079576414554,Prototype only
q_1995,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_1996,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_1997,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1998,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_1999,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_2000,0.0,1.0,1.0,0.2333333333333333,0.533390036341426,Prototype only
q_2001,1.0,1.0,1.0,1.0,0.95583058934618,Prototype only
q_2002,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_2003,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_2004,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_2005,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_2006,0.0,1.0,1.0,0.5,0.5492787168117745,Prototype only
q_2007,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_2008,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_2009,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_2010,0.0,0.0,1.0,0.1666666666666666,0.280390126950546,Prototype only
q_2011,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_2012,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_2013,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892,Prototype only
q_2014,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_2015,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_2016,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_2017,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892,Prototype only
q_2018,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_2019,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_2020,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_2021,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_2022,0.0,0.0,0.0,0.0,0.0,Prototype only
q_2023,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_2024,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_2025,0.0,0.0,1.0,0.1666666666666666,0.280390126950546,Prototype only
q_2026,1.0,1.0,1.0,1.0,0.8906085984604922,Prototype only
q_2027,0.0,0.0,0.0,0.0,0.0,Prototype only
q_2028,1.0,1.0,1.0,1.0,0.8556691603792904,Prototype only
q_2029,0.0,0.0,0.0,0.0,0.0,Prototype only
q_2030,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_2031,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_2032,1.0,1.0,1.0,1.0,0.6735439182299784,Prototype only
q_2033,0.0,0.0,1.0,0.1111111111111111,0.2027569227842713,Prototype only
q_2034,1.0,1.0,1.0,1.0,0.7871546029909718,Prototype only
q_0001,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0002,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_0003,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0004,0.0,1.0,1.0,0.4444444444444444,0.4622852736236502,Residual only
q_0005,0.3333333333333333,1.0,1.0,0.611111111111111,0.4784249252311206,Residual only
q_0006,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0007,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5078205716422556,Residual only
q_0008,0.0,0.0,0.0,0.0,0.0,Residual only
q_0009,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0010,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0011,0.0,0.6666666666666666,1.0,0.18888888888888888,0.296472020913281,Residual only
q_0012,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0013,0.0,0.0,0.0,0.0,0.0,Residual only
q_0014,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0015,1.0,1.0,1.0,1.0,0.7581371516964795,Residual only
q_0016,0.3333333333333333,1.0,1.0,0.6666666666666666,0.7504803114469922,Residual only
q_0017,0.0,0.0,0.0,0.0,0.0,Residual only
q_0018,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0019,0.0,1.0,1.0,0.25,0.723072095276683,Residual only
q_0020,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0021,0.0,1.0,1.0,0.3055555555555555,0.5284729324554477,Residual only
q_0022,0.0,0.0,0.0,0.0,0.0,Residual only
q_0023,1.0,1.0,1.0,1.0,1.0,Residual only
q_0024,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0025,0.0,0.0,0.6666666666666666,0.07407407407407407,0.13517128185618085,Residual only
q_0026,0.0,1.0,1.0,0.27777777777777773,0.594305383222785,Residual only
q_0027,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0028,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0029,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0030,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0031,0.0,1.0,1.0,0.4166666666666667,0.4492958379380207,Residual only
q_0032,0.6666666666666666,1.0,1.0,0.8333333333333334,0.6903161552232254,Residual only
q_0033,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0034,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0035,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0036,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0037,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0038,1.0,1.0,1.0,1.0,0.7852134991855584,Residual only
q_0039,0.0,0.0,1.0,0.1263227513227513,0.2132503371228204,Residual only
q_0040,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0041,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0042,0.0,0.0,0.0,0.0,0.0,Residual only
q_0043,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0044,0.0,1.0,1.0,0.25,0.37998199012707584,Residual only
q_0045,1.0,1.0,1.0,1.0,0.8178747578506881,Residual only
q_0046,1.0,1.0,1.0,1.0,0.9421945763140686,Residual only
q_0047,1.0,1.0,1.0,1.0,0.9109870723655821,Residual only
q_0048,1.0,1.0,1.0,1.0,0.8571436853141958,Residual only
q_0049,1.0,1.0,1.0,1.0,0.792059412274809,Residual only
q_0050,0.0,1.0,1.0,0.5,0.42495889834839423,Residual only
q_0051,1.0,1.0,1.0,1.0,0.7936469908574253,Residual only
q_0052,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0053,0.0,1.0,1.0,0.5,0.42495889834839423,Residual only
q_0054,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0055,0.0,1.0,1.0,0.3333333333333333,0.46109177757836955,Residual only
q_0056,0.0,0.3333333333333333,1.0,0.19444444444444442,0.25664064847579554,Residual only
q_0057,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0058,0.0,1.0,1.0,0.38888888888888884,0.3661676055261242,Residual only
q_0059,1.0,1.0,1.0,1.0,1.0,Residual only
q_0060,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_0061,0.0,0.0,0.3333333333333333,0.037037037037037035,0.06758564092809043,Residual only
q_0062,0.0,1.0,1.0,0.3055555555555555,0.32120783154817745,Residual only
q_0063,0.0,0.6666666666666666,1.0,0.21944444444444444,0.298903195967536,Residual only
q_0064,0.3333333333333333,1.0,1.0,0.611111111111111,0.4784249252311206,Residual only
q_0065,1.0,1.0,1.0,1.0,1.0,Residual only
q_0066,0.0,0.0,1.0,0.1037037037037037,0.23067818797435913,Residual only
q_0067,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5078205716422556,Residual only
q_0068,1.0,1.0,1.0,1.0,1.0,Residual only
q_0069,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_0070,0.0,1.0,1.0,0.5,0.42495889834839423,Residual only
q_0071,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0072,1.0,1.0,1.0,1.0,0.8171322112553359,Residual only
q_0073,0.0,1.0,1.0,0.2888888888888889,0.4673431857647273,Residual only
q_0074,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0075,1.0,1.0,1.0,1.0,1.0,Residual only
q_0076,0.0,0.0,1.0,0.11798941798941798,0.24229357432927445,Residual only
q_0077,0.0,0.0,1.0,0.1666666666666666,0.2399211845064163,Residual only
q_0078,0.0,1.0,1.0,0.38888888888888884,0.42793128755956805,Residual only
q_0079,0.0,1.0,1.0,0.3333333333333333,0.42136519258149036,Residual only
q_0080,0.0,1.0,1.0,0.5,0.5160215194230502,Residual only
q_0081,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0082,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0083,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0084,1.0,1.0,1.0,1.0,0.933296256815353,Residual only
q_0085,0.0,0.0,0.0,0.0,0.0,Residual only
q_0086,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0087,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0088,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5078205716422556,Residual only
q_0089,0.0,0.0,0.0,0.0,0.1243198184633803,Residual only
q_0090,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0091,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0092,0.0,1.0,1.0,0.4444444444444444,0.49897491392444643,Residual only
q_0093,0.0,1.0,1.0,0.2333333333333333,0.3889613450305838,Residual only
q_0094,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0095,1.0,1.0,1.0,1.0,0.7936469908574253,Residual only
q_0096,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0097,1.0,1.0,1.0,1.0,0.7381725801843518,Residual only
q_0098,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0099,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0100,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0101,0.0,0.0,0.0,0.0,0.0,Residual only
q_0102,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_0103,1.0,1.0,1.0,1.0,0.9799889788426704,Residual only
q_0104,0.0,0.0,0.3333333333333333,0.03333333333333333,0.06489928524687276,Residual only
q_0105,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0106,0.0,0.0,0.0,0.0,0.0,Residual only
q_0107,1.0,1.0,1.0,1.0,0.8178747578506881,Residual only
q_0108,1.0,1.0,1.0,1.0,0.9402396560868356,Residual only
q_0109,0.0,1.0,1.0,0.38888888888888884,0.3661676055261242,Residual only
q_0110,1.0,1.0,1.0,1.0,0.7291718770130123,Residual only
q_0111,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5934777074554788,Residual only
q_0112,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0113,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0114,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859,Residual only
q_0115,1.0,1.0,1.0,1.0,0.7936469908574253,Residual only
q_0116,0.0,1.0,1.0,0.38888888888888884,0.4544523619179442,Residual only
q_0117,0.0,0.6666666666666666,1.0,0.21428571428571427,0.2682245974130336,Residual only
q_0118,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0119,1.0,1.0,1.0,1.0,0.7822647604631864,Residual only
q_0120,0.0,1.0,1.0,0.2333333333333333,0.3275103460234028,Residual only
q_0121,0.6666666666666666,1.0,1.0,0.7777777777777778,0.5612865985249821,Residual only
q_0122,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8148034128593616,Residual only
q_0123,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_0124,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0125,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0126,0.0,1.0,1.0,0.5,0.5692897379691039,Residual only
q_0127,1.0,1.0,1.0,1.0,0.735971645170577,Residual only
q_0128,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0129,1.0,1.0,1.0,1.0,0.8178747578506881,Residual only
q_0130,1.0,1.0,1.0,1.0,0.7342523322797492,Residual only
q_0131,0.0,1.0,1.0,0.38888888888888884,0.42793128755956805,Residual only
q_0132,1.0,1.0,1.0,1.0,0.7822647604631864,Residual only
q_0133,0.0,0.0,0.0,0.0,0.0,Residual only
q_0134,0.0,1.0,1.0,0.38888888888888884,0.3661676055261242,Residual only
q_0135,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0136,0.0,1.0,1.0,0.3055555555555555,0.32120783154817745,Residual only
q_0137,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0138,1.0,1.0,1.0,1.0,0.8226288358258098,Residual only
q_0139,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0140,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0141,0.0,1.0,1.0,0.5,0.7136205775898136,Residual only
q_0142,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0143,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0144,1.0,1.0,1.0,1.0,0.8304728920268888,Residual only
q_0145,1.0,1.0,1.0,1.0,1.0,Residual only
q_0146,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0147,0.0,0.0,0.0,0.0,0.0,Residual only
q_0148,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0149,1.0,1.0,1.0,1.0,0.943107113117489,Residual only
q_0150,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0151,0.0,1.0,1.0,0.20000000000000004,0.549224034804439,Residual only
q_0152,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0153,0.0,1.0,1.0,0.27777777777777773,0.4433042032162989,Residual only
q_0154,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0155,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0156,1.0,1.0,1.0,1.0,0.7646065393046344,Residual only
q_0157,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0158,0.3333333333333333,1.0,1.0,0.6666666666666666,0.7019097256485344,Residual only
q_0159,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0160,0.0,1.0,1.0,0.5,0.4966392596877323,Residual only
q_0161,0.0,0.3333333333333333,1.0,0.18148148148148147,0.2447422458799596,Residual only
q_0162,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_0163,0.0,1.0,1.0,0.25,0.3390090350877799,Residual only
q_0164,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0165,1.0,1.0,1.0,1.0,0.8304728920268888,Residual only
q_0166,1.0,1.0,1.0,1.0,0.7763672830184426,Residual only
q_0167,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0168,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0169,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8083196327827981,Residual only
q_0170,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0171,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0172,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0173,0.0,0.0,1.0,0.13095238095238093,0.21649117925279568,Residual only
q_0174,0.0,0.0,0.0,0.0,0.0,Residual only
q_0175,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859,Residual only
q_0176,1.0,1.0,1.0,1.0,0.7763672830184426,Residual only
q_0177,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0178,0.0,1.0,1.0,0.21666666666666667,0.3160116569590256,Residual only
q_0179,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8589921415784335,Residual only
q_0180,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_0181,0.0,0.3333333333333333,1.0,0.18650793650793648,0.2515051334436544,Residual only
q_0182,0.0,1.0,1.0,0.5,0.4966392596877323,Residual only
q_0183,1.0,1.0,1.0,1.0,0.9705537262307867,Residual only
q_0184,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0185,1.0,1.0,1.0,1.0,0.7858012379349749,Residual only
q_0186,0.0,1.0,1.0,0.5,0.42495889834839423,Residual only
q_0187,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0188,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0189,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0190,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0191,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0192,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0193,0.0,1.0,1.0,0.5,0.7136205775898136,Residual only
q_0194,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5934777074554788,Residual only
q_0195,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0196,0.0,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.21546680843531338,Residual only
q_0197,0.0,0.0,0.0,0.0,0.0,Residual only
q_0198,1.0,1.0,1.0,1.0,0.7894302450214918,Residual only
q_0199,0.0,1.0,1.0,0.25,0.3390090350877799,Residual only
q_0200,0.0,1.0,1.0,0.5,0.4966392596877323,Residual only
q_0201,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_0202,0.0,0.0,1.0,0.11203703703703705,0.2033114092330289,Residual only
q_0203,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0204,0.0,0.0,1.0,0.14021164021164015,0.22239758223356013,Residual only
q_0205,1.0,1.0,1.0,1.0,0.7635479875126263,Residual only
q_0206,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0207,0.0,1.0,1.0,0.5,0.4966392596877323,Residual only
q_0208,0.0,0.3333333333333333,1.0,0.15595238095238093,0.23251881471573654,Residual only
q_0209,0.0,0.0,0.0,0.0,0.07351345940350666,Residual only
q_0210,0.0,0.3333333333333333,1.0,0.17777777777777773,0.28843107393191353,Residual only
q_0211,0.0,0.0,0.6666666666666666,0.07037037037037037,0.13248492617496319,Residual only
q_0212,0.0,1.0,1.0,0.5,0.42495889834839423,Residual only
q_0213,0.0,0.0,1.0,0.1666666666666666,0.2399211845064163,Residual only
q_0214,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5934777074554788,Residual only
q_0215,0.0,0.0,1.0,0.13888888888888887,0.25900979554609277,Residual only
q_0216,0.0,0.0,0.0,0.0,0.0,Residual only
q_0217,0.0,0.3333333333333333,0.6666666666666666,0.10000000000000002,0.15175340376787935,Residual only
q_0218,0.0,1.0,1.0,0.21666666666666667,0.27040142918019777,Residual only
q_0219,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0220,0.0,1.0,1.0,0.25,0.4470085502114643,Residual only
q_0221,1.0,1.0,1.0,1.0,0.7978637366933587,Residual only
q_0222,0.0,0.0,0.0,0.0,0.0,Residual only
q_0223,1.0,1.0,1.0,1.0,0.7763672830184426,Residual only
q_0224,1.0,1.0,1.0,1.0,0.9436934559777789,Residual only
q_0225,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0226,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5934777074554788,Residual only
q_0227,1.0,1.0,1.0,1.0,0.8992339701766453,Residual only
q_0228,1.0,1.0,1.0,1.0,0.7978637366933587,Residual only
q_0229,0.0,1.0,1.0,0.38888888888888884,0.39513288020959153,Residual only
q_0230,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0231,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0232,0.0,1.0,1.0,0.5,0.42495889834839423,Residual only
q_0233,1.0,1.0,1.0,1.0,0.9433706390780371,Residual only
q_0234,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0235,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0236,0.0,0.0,1.0,0.1666666666666666,0.280390126950546,Residual only
q_0237,0.0,1.0,1.0,0.5,0.4966392596877323,Residual only
q_0238,1.0,1.0,1.0,1.0,1.0,Residual only
q_0239,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_0240,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0241,0.0,0.0,0.0,0.0,0.0,Residual only
q_0242,0.0,1.0,1.0,0.24444444444444446,0.2859655567470096,Residual only
q_0243,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0244,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0245,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0246,0.0,0.0,1.0,0.15079365079365073,0.2683866207592868,Residual only
q_0247,0.0,1.0,1.0,0.25,0.3390090350877799,Residual only
q_0248,0.3333333333333333,1.0,1.0,0.611111111111111,0.4784249252311206,Residual only
q_0249,0.0,1.0,1.0,0.3333333333333333,0.6254336383564085,Residual only
q_0250,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0251,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0252,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0253,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0254,1.0,1.0,1.0,1.0,0.7763672830184426,Residual only
q_0255,0.0,0.0,0.0,0.0,0.0,Residual only
q_0256,0.0,0.0,0.0,0.0,0.0,Residual only
q_0257,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0258,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_0259,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0260,1.0,1.0,1.0,1.0,0.7367836478429339,Residual only
q_0261,0.0,1.0,1.0,0.38888888888888884,0.3661676055261242,Residual only
q_0262,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0263,0.0,1.0,1.0,0.20000000000000004,0.2605623555630197,Residual only
q_0264,0.0,1.0,1.0,0.3055555555555555,0.32120783154817745,Residual only
q_0265,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0266,0.0,0.0,0.0,0.0,0.2886616792414193,Residual only
q_0267,0.0,0.0,0.0,0.0,0.0,Residual only
q_0268,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0269,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0270,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0271,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0272,1.0,1.0,1.0,1.0,1.0,Residual only
q_0273,1.0,1.0,1.0,1.0,1.0,Residual only
q_0274,1.0,1.0,1.0,1.0,0.8129154654194025,Residual only
q_0275,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0276,0.0,1.0,1.0,0.38888888888888884,0.42793128755956805,Residual only
q_0277,0.0,0.0,0.0,0.0,0.0,Residual only
q_0278,0.0,0.6666666666666666,1.0,0.19761904761904758,0.2583855237958555,Residual only
q_0279,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0280,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0281,0.0,0.0,0.0,0.0,0.0,Residual only
q_0282,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0283,0.3333333333333333,1.0,1.0,0.5555555555555555,0.44902927881998567,Residual only
q_0284,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0285,1.0,1.0,1.0,1.0,0.9643900026124981,Residual only
q_0286,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0287,1.0,1.0,1.0,1.0,0.7741663480046679,Residual only
q_0288,0.0,0.0,1.0,0.15079365079365073,0.22965015444213396,Residual only
q_0289,0.0,1.0,1.0,0.20000000000000004,0.3045129678946485,Residual only
q_0290,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_0291,0.0,1.0,1.0,0.4444444444444444,0.39556325193725916,Residual only
q_0292,1.0,1.0,1.0,1.0,0.8430710262030896,Residual only
q_0293,0.0,1.0,1.0,0.5,0.42495889834839423,Residual only
q_0294,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0295,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0296,0.0,1.0,1.0,0.38888888888888884,0.47910519359526565,Residual only
q_0297,0.0,1.0,1.0,0.25,0.5432291099586042,Residual only
q_0298,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_0299,0.0,1.0,1.0,0.31666666666666665,0.3800537542233869,Residual only
q_0300,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0301,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
